NA19443	2	ctg1	NA19443#2#CM089461.1:28435491-33566565
NA19468	1	ctg1	NA19468#1#JBHDXX010000056.1:28478972-33624126
NA19468	2	ctg1	NA19468#2#JBHDXY010000045.1:28382628-33499947
NA19682	1	ctg1	NA19682#1#CM094150.1:28411407-33568676
NA19682	2	ctg1	NA19682#2#CM094164.1:28463959-33644888
NA19700	1	ctg1	NA19700#1#CM089621.1:28376765-33517479
NA19700	2	ctg1	NA19700#2#CM089638.1:28426616-33709243
NA19776	1	ctg1	NA19776#1#CM094012.1:28385884-33702873
NA19776	2	ctg1	NA19776#2#CM094049.1:28416676-33523673
NA19835	1	ctg1	NA19835#1#CM094026.1:28418644-33486956
NA19835	2	ctg1	NA19835#2#CM094035.1:28457594-33528933
NA19909	1	ctg1	NA19909#1#JBIRDH010000012.1:28412877-33619076
NA19909	2	ctg1	NA19909#2#JBIRDI010000053.1:28451896-33658066
NA20129	1	ctg1	NA20129#1#JAHEPE020000006.1:162-4816795
NA20129	1	ctg2	NA20129#1#JAHEPE020000013.1:28306363-28595928
NA20129	2	ctg1	NA20129#2#CM092121.1:28370806-33473927
NA20282	1	ctg1	NA20282#1#JBIRDT010000005.1:1683408-6782988
NA20282	2	ctg1	NA20282#2#JBIRDU010000003.1:1683297-6763868
NA20346	1	ctg1	NA20346#1#CM094251.1:28457185-33666384
NA20346	2	ctg1	NA20346#2#CM094262.1:28410681-33542038
NA20503	1	ctg1	NA20503#1#CM102459.1:28379297-33541270
NA20503	2	ctg1	NA20503#2#CM102476.1:28357590-33489275
NA20752	1	ctg1	NA20752#1#CM099770.1:28378820-33526332
NA20752	2	ctg1	NA20752#2#CM099783.1:28398107-33586251
NA20762	1	ctg1	NA20762#1#CM102512.1:28400125-33568157
NA20762	2	ctg1	NA20762#2#CM102528.1:28437013-33575799
NA20799	1	ctg1	NA20799#1#CM098688.1:28368547-33505653
NA20799	2	ctg1	NA20799#2#CM098717.1:28381748-33532360
NA20805	1	ctg1	NA20805#1#CM091887.1:28444744-33554804
NA20805	2	ctg1	NA20805#2#CM091899.1:28375930-33456966
NA20806	1	ctg1	NA20806#1#CM102442.1:28404226-33564454
NA20806	2	ctg1	NA20806#2#CM102496.1:28385854-33548009
NA20809	1	ctg1	NA20809#1#CM094332.1:28435710-33676068
NA20809	2	ctg1	NA20809#2#CM094351.1:28373506-33544564
NA20827	1	ctg1	NA20827#1#CM102544.1:28306620-33546886
NA20827	2	ctg1	NA20827#2#CM102564.1:28454949-33740832
NA20850	1	ctg1	NA20850#1#CM094293.1:28390909-33636624
NA20850	2	ctg1	NA20850#2#CM094307.1:28446289-33597788
NA20870	1	ctg1	NA20870#1#JBHIJK010000014.1:28358726-33487328
NA20870	2	ctg1	NA20870#2#JBHIJL010000043.1:28382928-33533945
NA20905	1	ctg1	NA20905#1#CM087474.1:28381582-33489243
NA20905	2	ctg1	NA20905#2#CM087508.1:28378316-33558408
NA21093	1	ctg1	NA21093#1#JBHIJC010000009.1:28380468-33627383
NA21093	2	ctg1	NA21093#2#JBHIJD010000010.1:28371658-33502471
NA21102	1	ctg1	NA21102#1#CM094427.1:28372690-33545460
NA21102	2	ctg1	NA21102#2#CM094447.1:28385953-33511436
NA21106	1	ctg1	NA21106#1#JBHIJA010000045.1:28388869-33551331
NA21106	2	ctg1	NA21106#2#CM089587.1:28353662-33542210
NA21110	1	ctg1	NA21110#1#CM089667.1:28379039-33461462
NA21110	2	ctg1	NA21110#2#CM089683.1:28365916-33548287
NA21144	1	ctg1	NA21144#1#JBIRDF010000052.1:22531832-27777573
NA21144	2	ctg1	NA21144#2#JBIRDG010000005.1:14666330-19853787
NA21309	1	ctg1	NA21309#1#CM092109.1:28406600-33562487
NA21309	2	ctg1	NA21309#2#CM092100.1:28345467-33471001
RY01	1	ctg1	RY01#1#h1tg000075l_0_0:303024-3316323
RY01	1	ctg2	RY01#1#h1tg000072l_0_0:608808-2720770_rc
RY01	2	ctg1	RY01#2#h2tg000027l_0_0:608839-5846758_rc
RY02	1	ctg1	RY02#1#h1tg000066l_0_0:303777-5460230
RY02	2	ctg1	RY02#2#h2tg000122l_0_0:1482-2705980_rc
RY02	2	ctg2	RY02#2#h2tg000029l_0_0:607648-2774751_rc
RY02	2	ctg3	RY02#2#h2tg000061l_0_0:301737-603920
RY03	1	ctg1	RY03#1#h1tg000038l_0_0:610070-5917112_rc
RY03	2	ctg1	RY03#2#h2tg000088l_0_0:608725-5740832_rc
RY04	1	ctg1	RY04#1#h1tg000045l_0_0:610227-5760897_rc
RY04	2	ctg1	RY04#2#h2tg000053l_0_0:304268-5412344
RY05	1	ctg1	RY05#1#h1tg000047l_0_0:611110-5457129_rc
RY05	1	ctg2	RY05#1#h1tg000089l_0_0:301769-603098
RY05	2	ctg1	RY05#2#h2tg000014l_0_0:304266-5416626
RY06	1	ctg1	RY06#1#h1tg000061l_0_0:607878-5429553_rc
RY06	1	ctg2	RY06#1#h1tg000060l_0_0:301738-602611
RY06	2	ctg1	RY06#2#h2tg000061l_0_0:610637-5774002_rc
RY07	1	ctg1	RY07#1#h1tg000003l_0_0:610203-5629754_rc
RY07	2	ctg1	RY07#2#h2tg000005l_0_0:608790-5854922_rc
RY08	1	ctg1	RY08#1#h1tg000075l_0_0:610655-5777427_rc
RY08	2	ctg1	RY08#2#h2tg000087l_0_0:301757-5549861
RY09	1	ctg1	RY09#1#h1tg000030l_0_0:608072-5880016_rc
RY09	2	ctg1	RY09#2#h2tg000035l_0_0:611090-5918099_rc
RY10	1	ctg1	RY10#1#h1tg000024l_0_0:607475-5741963_rc
RY10	2	ctg1	RY10#2#h2tg000100l_0_0:608786-5809719_rc
RY11	1	ctg1	RY11#1#h1tg000032l_0_0:461-4925741
RY11	1	ctg2	RY11#1#h1tg000156l_0_0:304258-604979
RY11	2	ctg1	RY11#2#h2tg000061l_0_0:303495-5531509
